scene_id,scene_key,dataset,split,source_group,eligible_frame_count,frame_count,scene_root
bridgedata_v2__train_00840__traj_0016,bridgedata_v2/train_00840/traj_0016,bridgedata_v2,train,bridgedata_v2:train_00840,20,20,data/processed/bridgedata_v2/train_00840/traj_0016
bridgedata_v2__train_00841__traj_0021,bridgedata_v2/train_00841/traj_0021,bridgedata_v2,train,bridgedata_v2:train_00841,44,44,data/processed/bridgedata_v2/train_00841/traj_0021
bridgedata_v2__train_00842__traj_0017,bridgedata_v2/train_00842/traj_0017,bridgedata_v2,train,bridgedata_v2:train_00842,44,44,data/processed/bridgedata_v2/train_00842/traj_0017
bridgedata_v2__train_00843__traj_0014,bridgedata_v2/train_00843/traj_0014,bridgedata_v2,train,bridgedata_v2:train_00843,49,49,data/processed/bridgedata_v2/train_00843/traj_0014
bridgedata_v2__train_00844__traj_0015,bridgedata_v2/train_00844/traj_0015,bridgedata_v2,train,bridgedata_v2:train_00844,45,45,data/processed/bridgedata_v2/train_00844/traj_0015
bridgedata_v2__train_00845__traj_0005,bridgedata_v2/train_00845/traj_0005,bridgedata_v2,train,bridgedata_v2:train_00845,29,29,data/processed/bridgedata_v2/train_00845/traj_0005
bridgedata_v2__train_00849__traj_0017,bridgedata_v2/train_00849/traj_0017,bridgedata_v2,train,bridgedata_v2:train_00849,34,34,data/processed/bridgedata_v2/train_00849/traj_0017
bridgedata_v2__train_00853__traj_0007,bridgedata_v2/train_00853/traj_0007,bridgedata_v2,train,bridgedata_v2:train_00853,21,21,data/processed/bridgedata_v2/train_00853/traj_0007
bridgedata_v2__train_00853__traj_0008,bridgedata_v2/train_00853/traj_0008,bridgedata_v2,train,bridgedata_v2:train_00853,36,36,data/processed/bridgedata_v2/train_00853/traj_0008
bridgedata_v2__train_00853__traj_0017,bridgedata_v2/train_00853/traj_0017,bridgedata_v2,train,bridgedata_v2:train_00853,71,64,data/processed/bridgedata_v2/train_00853/traj_0017
bridgedata_v2__train_00854__traj_0008,bridgedata_v2/train_00854/traj_0008,bridgedata_v2,train,bridgedata_v2:train_00854,46,46,data/processed/bridgedata_v2/train_00854/traj_0008
bridgedata_v2__train_00854__traj_0011,bridgedata_v2/train_00854/traj_0011,bridgedata_v2,train,bridgedata_v2:train_00854,35,35,data/processed/bridgedata_v2/train_00854/traj_0011
bridgedata_v2__train_00855__traj_0010,bridgedata_v2/train_00855/traj_0010,bridgedata_v2,train,bridgedata_v2:train_00855,49,49,data/processed/bridgedata_v2/train_00855/traj_0010
bridgedata_v2__train_00855__traj_0012,bridgedata_v2/train_00855/traj_0012,bridgedata_v2,train,bridgedata_v2:train_00855,29,29,data/processed/bridgedata_v2/train_00855/traj_0012
bridgedata_v2__train_00856__traj_0000,bridgedata_v2/train_00856/traj_0000,bridgedata_v2,train,bridgedata_v2:train_00856,31,31,data/processed/bridgedata_v2/train_00856/traj_0000
bridgedata_v2__train_00857__traj_0018,bridgedata_v2/train_00857/traj_0018,bridgedata_v2,train,bridgedata_v2:train_00857,39,39,data/processed/bridgedata_v2/train_00857/traj_0018
bridgedata_v2__train_00858__traj_0008,bridgedata_v2/train_00858/traj_0008,bridgedata_v2,train,bridgedata_v2:train_00858,24,24,data/processed/bridgedata_v2/train_00858/traj_0008
bridgedata_v2__train_00858__traj_0016,bridgedata_v2/train_00858/traj_0016,bridgedata_v2,train,bridgedata_v2:train_00858,39,39,data/processed/bridgedata_v2/train_00858/traj_0016
bridgedata_v2__train_00861__traj_0003,bridgedata_v2/train_00861/traj_0003,bridgedata_v2,train,bridgedata_v2:train_00861,34,34,data/processed/bridgedata_v2/train_00861/traj_0003
bridgedata_v2__train_00862__traj_0014,bridgedata_v2/train_00862/traj_0014,bridgedata_v2,train,bridgedata_v2:train_00862,39,39,data/processed/bridgedata_v2/train_00862/traj_0014
bridgedata_v2__train_00864__traj_0016,bridgedata_v2/train_00864/traj_0016,bridgedata_v2,train,bridgedata_v2:train_00864,29,29,data/processed/bridgedata_v2/train_00864/traj_0016
bridgedata_v2__train_00866__traj_0003,bridgedata_v2/train_00866/traj_0003,bridgedata_v2,train,bridgedata_v2:train_00866,27,27,data/processed/bridgedata_v2/train_00866/traj_0003
bridgedata_v2__train_00866__traj_0013,bridgedata_v2/train_00866/traj_0013,bridgedata_v2,train,bridgedata_v2:train_00866,42,42,data/processed/bridgedata_v2/train_00866/traj_0013
bridgedata_v2__train_00867__traj_0002,bridgedata_v2/train_00867/traj_0002,bridgedata_v2,train,bridgedata_v2:train_00867,39,39,data/processed/bridgedata_v2/train_00867/traj_0002
bridgedata_v2__train_00868__traj_0003,bridgedata_v2/train_00868/traj_0003,bridgedata_v2,train,bridgedata_v2:train_00868,26,26,data/processed/bridgedata_v2/train_00868/traj_0003
bridgedata_v2__train_00868__traj_0004,bridgedata_v2/train_00868/traj_0004,bridgedata_v2,train,bridgedata_v2:train_00868,25,25,data/processed/bridgedata_v2/train_00868/traj_0004
bridgedata_v2__train_00868__traj_0007,bridgedata_v2/train_00868/traj_0007,bridgedata_v2,train,bridgedata_v2:train_00868,26,26,data/processed/bridgedata_v2/train_00868/traj_0007
bridgedata_v2__train_00870__traj_0017,bridgedata_v2/train_00870/traj_0017,bridgedata_v2,train,bridgedata_v2:train_00870,49,49,data/processed/bridgedata_v2/train_00870/traj_0017
bridgedata_v2__train_00870__traj_0023,bridgedata_v2/train_00870/traj_0023,bridgedata_v2,train,bridgedata_v2:train_00870,79,64,data/processed/bridgedata_v2/train_00870/traj_0023
bridgedata_v2__train_00872__traj_0016,bridgedata_v2/train_00872/traj_0016,bridgedata_v2,train,bridgedata_v2:train_00872,39,39,data/processed/bridgedata_v2/train_00872/traj_0016
bridgedata_v2__train_00872__traj_0022,bridgedata_v2/train_00872/traj_0022,bridgedata_v2,train,bridgedata_v2:train_00872,24,24,data/processed/bridgedata_v2/train_00872/traj_0022
bridgedata_v2__train_00873__traj_0016,bridgedata_v2/train_00873/traj_0016,bridgedata_v2,train,bridgedata_v2:train_00873,39,39,data/processed/bridgedata_v2/train_00873/traj_0016
bridgedata_v2__train_00873__traj_0021,bridgedata_v2/train_00873/traj_0021,bridgedata_v2,train,bridgedata_v2:train_00873,33,33,data/processed/bridgedata_v2/train_00873/traj_0021
bridgedata_v2__train_00873__traj_0027,bridgedata_v2/train_00873/traj_0027,bridgedata_v2,train,bridgedata_v2:train_00873,29,29,data/processed/bridgedata_v2/train_00873/traj_0027
bridgedata_v2__train_00874__traj_0004,bridgedata_v2/train_00874/traj_0004,bridgedata_v2,train,bridgedata_v2:train_00874,33,33,data/processed/bridgedata_v2/train_00874/traj_0004
bridgedata_v2__train_00875__traj_0015,bridgedata_v2/train_00875/traj_0015,bridgedata_v2,train,bridgedata_v2:train_00875,35,35,data/processed/bridgedata_v2/train_00875/traj_0015
bridgedata_v2__train_00877__traj_0004,bridgedata_v2/train_00877/traj_0004,bridgedata_v2,train,bridgedata_v2:train_00877,43,43,data/processed/bridgedata_v2/train_00877/traj_0004
bridgedata_v2__train_00880__traj_0014,bridgedata_v2/train_00880/traj_0014,bridgedata_v2,train,bridgedata_v2:train_00880,43,43,data/processed/bridgedata_v2/train_00880/traj_0014
bridgedata_v2__train_00880__traj_0015,bridgedata_v2/train_00880/traj_0015,bridgedata_v2,train,bridgedata_v2:train_00880,36,36,data/processed/bridgedata_v2/train_00880/traj_0015
bridgedata_v2__train_00883__traj_0014,bridgedata_v2/train_00883/traj_0014,bridgedata_v2,train,bridgedata_v2:train_00883,79,64,data/processed/bridgedata_v2/train_00883/traj_0014
bridgedata_v2__train_00883__traj_0022,bridgedata_v2/train_00883/traj_0022,bridgedata_v2,train,bridgedata_v2:train_00883,24,24,data/processed/bridgedata_v2/train_00883/traj_0022
bridgedata_v2__train_00884__traj_0023,bridgedata_v2/train_00884/traj_0023,bridgedata_v2,train,bridgedata_v2:train_00884,28,28,data/processed/bridgedata_v2/train_00884/traj_0023
bridgedata_v2__train_00885__traj_0010,bridgedata_v2/train_00885/traj_0010,bridgedata_v2,train,bridgedata_v2:train_00885,36,36,data/processed/bridgedata_v2/train_00885/traj_0010
bridgedata_v2__train_00887__traj_0004,bridgedata_v2/train_00887/traj_0004,bridgedata_v2,train,bridgedata_v2:train_00887,38,38,data/processed/bridgedata_v2/train_00887/traj_0004
bridgedata_v2__train_00888__traj_0008,bridgedata_v2/train_00888/traj_0008,bridgedata_v2,train,bridgedata_v2:train_00888,49,49,data/processed/bridgedata_v2/train_00888/traj_0008
bridgedata_v2__train_00888__traj_0016,bridgedata_v2/train_00888/traj_0016,bridgedata_v2,train,bridgedata_v2:train_00888,38,38,data/processed/bridgedata_v2/train_00888/traj_0016
bridgedata_v2__train_00889__traj_0022,bridgedata_v2/train_00889/traj_0022,bridgedata_v2,train,bridgedata_v2:train_00889,49,49,data/processed/bridgedata_v2/train_00889/traj_0022
bridgedata_v2__train_00890__traj_0006,bridgedata_v2/train_00890/traj_0006,bridgedata_v2,train,bridgedata_v2:train_00890,44,44,data/processed/bridgedata_v2/train_00890/traj_0006
bridgedata_v2__train_00894__traj_0017,bridgedata_v2/train_00894/traj_0017,bridgedata_v2,train,bridgedata_v2:train_00894,39,39,data/processed/bridgedata_v2/train_00894/traj_0017
bridgedata_v2__train_00896__traj_0015,bridgedata_v2/train_00896/traj_0015,bridgedata_v2,train,bridgedata_v2:train_00896,23,23,data/processed/bridgedata_v2/train_00896/traj_0015
bridgedata_v2__train_00897__traj_0024,bridgedata_v2/train_00897/traj_0024,bridgedata_v2,train,bridgedata_v2:train_00897,45,45,data/processed/bridgedata_v2/train_00897/traj_0024
bridgedata_v2__train_00897__traj_0026,bridgedata_v2/train_00897/traj_0026,bridgedata_v2,train,bridgedata_v2:train_00897,39,39,data/processed/bridgedata_v2/train_00897/traj_0026
bridgedata_v2__train_00898__traj_0010,bridgedata_v2/train_00898/traj_0010,bridgedata_v2,train,bridgedata_v2:train_00898,39,39,data/processed/bridgedata_v2/train_00898/traj_0010
bridgedata_v2__train_00899__traj_0002,bridgedata_v2/train_00899/traj_0002,bridgedata_v2,train,bridgedata_v2:train_00899,46,46,data/processed/bridgedata_v2/train_00899/traj_0002
bridgedata_v2__train_00899__traj_0020,bridgedata_v2/train_00899/traj_0020,bridgedata_v2,train,bridgedata_v2:train_00899,29,29,data/processed/bridgedata_v2/train_00899/traj_0020
bridgedata_v2__train_00902__traj_0013,bridgedata_v2/train_00902/traj_0013,bridgedata_v2,train,bridgedata_v2:train_00902,39,39,data/processed/bridgedata_v2/train_00902/traj_0013
bridgedata_v2__train_00904__traj_0008,bridgedata_v2/train_00904/traj_0008,bridgedata_v2,train,bridgedata_v2:train_00904,28,28,data/processed/bridgedata_v2/train_00904/traj_0008
bridgedata_v2__train_00904__traj_0016,bridgedata_v2/train_00904/traj_0016,bridgedata_v2,train,bridgedata_v2:train_00904,24,24,data/processed/bridgedata_v2/train_00904/traj_0016
bridgedata_v2__train_00904__traj_0020,bridgedata_v2/train_00904/traj_0020,bridgedata_v2,train,bridgedata_v2:train_00904,25,25,data/processed/bridgedata_v2/train_00904/traj_0020
bridgedata_v2__train_00905__traj_0019,bridgedata_v2/train_00905/traj_0019,bridgedata_v2,train,bridgedata_v2:train_00905,35,35,data/processed/bridgedata_v2/train_00905/traj_0019
bridgedata_v2__train_00906__traj_0000,bridgedata_v2/train_00906/traj_0000,bridgedata_v2,train,bridgedata_v2:train_00906,26,26,data/processed/bridgedata_v2/train_00906/traj_0000
bridgedata_v2__train_00906__traj_0008,bridgedata_v2/train_00906/traj_0008,bridgedata_v2,train,bridgedata_v2:train_00906,39,39,data/processed/bridgedata_v2/train_00906/traj_0008
bridgedata_v2__train_00908__traj_0001,bridgedata_v2/train_00908/traj_0001,bridgedata_v2,train,bridgedata_v2:train_00908,49,49,data/processed/bridgedata_v2/train_00908/traj_0001
bridgedata_v2__train_00908__traj_0004,bridgedata_v2/train_00908/traj_0004,bridgedata_v2,train,bridgedata_v2:train_00908,39,39,data/processed/bridgedata_v2/train_00908/traj_0004
bridgedata_v2__train_00908__traj_0006,bridgedata_v2/train_00908/traj_0006,bridgedata_v2,train,bridgedata_v2:train_00908,19,19,data/processed/bridgedata_v2/train_00908/traj_0006
bridgedata_v2__train_00908__traj_0018,bridgedata_v2/train_00908/traj_0018,bridgedata_v2,train,bridgedata_v2:train_00908,36,36,data/processed/bridgedata_v2/train_00908/traj_0018
bridgedata_v2__train_00909__traj_0016,bridgedata_v2/train_00909/traj_0016,bridgedata_v2,train,bridgedata_v2:train_00909,24,24,data/processed/bridgedata_v2/train_00909/traj_0016
bridgedata_v2__train_00913__traj_0008,bridgedata_v2/train_00913/traj_0008,bridgedata_v2,train,bridgedata_v2:train_00913,38,38,data/processed/bridgedata_v2/train_00913/traj_0008
bridgedata_v2__train_00913__traj_0016,bridgedata_v2/train_00913/traj_0016,bridgedata_v2,train,bridgedata_v2:train_00913,15,15,data/processed/bridgedata_v2/train_00913/traj_0016
bridgedata_v2__train_00914__traj_0014,bridgedata_v2/train_00914/traj_0014,bridgedata_v2,train,bridgedata_v2:train_00914,29,29,data/processed/bridgedata_v2/train_00914/traj_0014
bridgedata_v2__train_00915__traj_0002,bridgedata_v2/train_00915/traj_0002,bridgedata_v2,train,bridgedata_v2:train_00915,22,22,data/processed/bridgedata_v2/train_00915/traj_0002
bridgedata_v2__train_00917__traj_0010,bridgedata_v2/train_00917/traj_0010,bridgedata_v2,train,bridgedata_v2:train_00917,68,64,data/processed/bridgedata_v2/train_00917/traj_0010
bridgedata_v2__train_00918__traj_0000,bridgedata_v2/train_00918/traj_0000,bridgedata_v2,train,bridgedata_v2:train_00918,31,31,data/processed/bridgedata_v2/train_00918/traj_0000
bridgedata_v2__train_00919__traj_0003,bridgedata_v2/train_00919/traj_0003,bridgedata_v2,train,bridgedata_v2:train_00919,39,39,data/processed/bridgedata_v2/train_00919/traj_0003
bridgedata_v2__train_00922__traj_0015,bridgedata_v2/train_00922/traj_0015,bridgedata_v2,train,bridgedata_v2:train_00922,45,45,data/processed/bridgedata_v2/train_00922/traj_0015
bridgedata_v2__train_00923__traj_0016,bridgedata_v2/train_00923/traj_0016,bridgedata_v2,train,bridgedata_v2:train_00923,46,46,data/processed/bridgedata_v2/train_00923/traj_0016
bridgedata_v2__train_00924__traj_0003,bridgedata_v2/train_00924/traj_0003,bridgedata_v2,train,bridgedata_v2:train_00924,35,35,data/processed/bridgedata_v2/train_00924/traj_0003
bridgedata_v2__train_00926__traj_0000,bridgedata_v2/train_00926/traj_0000,bridgedata_v2,train,bridgedata_v2:train_00926,35,35,data/processed/bridgedata_v2/train_00926/traj_0000
bridgedata_v2__train_00926__traj_0010,bridgedata_v2/train_00926/traj_0010,bridgedata_v2,train,bridgedata_v2:train_00926,36,36,data/processed/bridgedata_v2/train_00926/traj_0010
bridgedata_v2__train_00927__traj_0003,bridgedata_v2/train_00927/traj_0003,bridgedata_v2,train,bridgedata_v2:train_00927,32,32,data/processed/bridgedata_v2/train_00927/traj_0003
bridgedata_v2__train_00928__traj_0027,bridgedata_v2/train_00928/traj_0027,bridgedata_v2,train,bridgedata_v2:train_00928,49,49,data/processed/bridgedata_v2/train_00928/traj_0027
bridgedata_v2__train_00928__traj_0028,bridgedata_v2/train_00928/traj_0028,bridgedata_v2,train,bridgedata_v2:train_00928,49,49,data/processed/bridgedata_v2/train_00928/traj_0028
bridgedata_v2__train_00929__traj_0013,bridgedata_v2/train_00929/traj_0013,bridgedata_v2,train,bridgedata_v2:train_00929,49,49,data/processed/bridgedata_v2/train_00929/traj_0013
bridgedata_v2__train_00929__traj_0021,bridgedata_v2/train_00929/traj_0021,bridgedata_v2,train,bridgedata_v2:train_00929,39,39,data/processed/bridgedata_v2/train_00929/traj_0021
bridgedata_v2__train_00931__traj_0024,bridgedata_v2/train_00931/traj_0024,bridgedata_v2,train,bridgedata_v2:train_00931,39,39,data/processed/bridgedata_v2/train_00931/traj_0024
bridgedata_v2__train_00931__traj_0028,bridgedata_v2/train_00931/traj_0028,bridgedata_v2,train,bridgedata_v2:train_00931,29,29,data/processed/bridgedata_v2/train_00931/traj_0028
bridgedata_v2__train_00931__traj_0032,bridgedata_v2/train_00931/traj_0032,bridgedata_v2,train,bridgedata_v2:train_00931,30,30,data/processed/bridgedata_v2/train_00931/traj_0032
bridgedata_v2__train_00935__traj_0011,bridgedata_v2/train_00935/traj_0011,bridgedata_v2,train,bridgedata_v2:train_00935,32,32,data/processed/bridgedata_v2/train_00935/traj_0011
bridgedata_v2__train_00937__traj_0007,bridgedata_v2/train_00937/traj_0007,bridgedata_v2,train,bridgedata_v2:train_00937,37,37,data/processed/bridgedata_v2/train_00937/traj_0007
bridgedata_v2__train_00937__traj_0008,bridgedata_v2/train_00937/traj_0008,bridgedata_v2,train,bridgedata_v2:train_00937,24,24,data/processed/bridgedata_v2/train_00937/traj_0008
bridgedata_v2__train_00938__traj_0001,bridgedata_v2/train_00938/traj_0001,bridgedata_v2,train,bridgedata_v2:train_00938,35,35,data/processed/bridgedata_v2/train_00938/traj_0001
bridgedata_v2__train_00939__traj_0022,bridgedata_v2/train_00939/traj_0022,bridgedata_v2,train,bridgedata_v2:train_00939,67,64,data/processed/bridgedata_v2/train_00939/traj_0022
bridgedata_v2__train_00941__traj_0009,bridgedata_v2/train_00941/traj_0009,bridgedata_v2,train,bridgedata_v2:train_00941,49,49,data/processed/bridgedata_v2/train_00941/traj_0009
bridgedata_v2__train_00943__traj_0002,bridgedata_v2/train_00943/traj_0002,bridgedata_v2,train,bridgedata_v2:train_00943,22,22,data/processed/bridgedata_v2/train_00943/traj_0002
bridgedata_v2__train_00943__traj_0006,bridgedata_v2/train_00943/traj_0006,bridgedata_v2,train,bridgedata_v2:train_00943,49,49,data/processed/bridgedata_v2/train_00943/traj_0006
bridgedata_v2__train_00943__traj_0008,bridgedata_v2/train_00943/traj_0008,bridgedata_v2,train,bridgedata_v2:train_00943,45,45,data/processed/bridgedata_v2/train_00943/traj_0008
bridgedata_v2__train_00943__traj_0025,bridgedata_v2/train_00943/traj_0025,bridgedata_v2,train,bridgedata_v2:train_00943,37,37,data/processed/bridgedata_v2/train_00943/traj_0025
bridgedata_v2__train_00945__traj_0010,bridgedata_v2/train_00945/traj_0010,bridgedata_v2,train,bridgedata_v2:train_00945,29,29,data/processed/bridgedata_v2/train_00945/traj_0010
bridgedata_v2__train_00951__traj_0017,bridgedata_v2/train_00951/traj_0017,bridgedata_v2,train,bridgedata_v2:train_00951,43,43,data/processed/bridgedata_v2/train_00951/traj_0017
bridgedata_v2__train_00952__traj_0004,bridgedata_v2/train_00952/traj_0004,bridgedata_v2,train,bridgedata_v2:train_00952,46,46,data/processed/bridgedata_v2/train_00952/traj_0004
bridgedata_v2__train_00953__traj_0015,bridgedata_v2/train_00953/traj_0015,bridgedata_v2,train,bridgedata_v2:train_00953,36,36,data/processed/bridgedata_v2/train_00953/traj_0015
bridgedata_v2__train_00954__traj_0018,bridgedata_v2/train_00954/traj_0018,bridgedata_v2,train,bridgedata_v2:train_00954,44,44,data/processed/bridgedata_v2/train_00954/traj_0018
bridgedata_v2__train_00955__traj_0023,bridgedata_v2/train_00955/traj_0023,bridgedata_v2,train,bridgedata_v2:train_00955,36,36,data/processed/bridgedata_v2/train_00955/traj_0023
bridgedata_v2__train_00960__traj_0006,bridgedata_v2/train_00960/traj_0006,bridgedata_v2,train,bridgedata_v2:train_00960,37,37,data/processed/bridgedata_v2/train_00960/traj_0006
bridgedata_v2__train_00962__traj_0010,bridgedata_v2/train_00962/traj_0010,bridgedata_v2,train,bridgedata_v2:train_00962,38,38,data/processed/bridgedata_v2/train_00962/traj_0010
bridgedata_v2__train_00963__traj_0009,bridgedata_v2/train_00963/traj_0009,bridgedata_v2,train,bridgedata_v2:train_00963,37,37,data/processed/bridgedata_v2/train_00963/traj_0009
bridgedata_v2__train_00963__traj_0019,bridgedata_v2/train_00963/traj_0019,bridgedata_v2,train,bridgedata_v2:train_00963,49,49,data/processed/bridgedata_v2/train_00963/traj_0019
