scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,scene_root
wildrgbd_harrison/detergent/scene_447,wildrgbd_harrison,wildrgbd_harrison:detergent,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/detergent/scenes/scene_447
wildrgbd_harrison/donut/scene_019,wildrgbd_harrison,wildrgbd_harrison:donut,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/donut/scenes/scene_019
wildrgbd_harrison/donut/scene_041,wildrgbd_harrison,wildrgbd_harrison:donut,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/donut/scenes/scene_041
wildrgbd_harrison/donut/scene_054,wildrgbd_harrison,wildrgbd_harrison:donut,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/donut/scenes/scene_054
wildrgbd_harrison/donut/scene_058,wildrgbd_harrison,wildrgbd_harrison:donut,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/donut/scenes/scene_058
wildrgbd_harrison/donut/scene_071,wildrgbd_harrison,wildrgbd_harrison:donut,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/donut/scenes/scene_071
wildrgbd_harrison/donut/scene_097,wildrgbd_harrison,wildrgbd_harrison:donut,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/donut/scenes/scene_097
wildrgbd_harrison/donut/scene_103,wildrgbd_harrison,wildrgbd_harrison:donut,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/donut/scenes/scene_103
wildrgbd_harrison/donut/scene_112,wildrgbd_harrison,wildrgbd_harrison:donut,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/donut/scenes/scene_112
wildrgbd_harrison/flower_pot/scene_068,wildrgbd_harrison,wildrgbd_harrison:flower_pot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/flower_pot/scenes/scene_068
wildrgbd_harrison/flower_pot/scene_132,wildrgbd_harrison,wildrgbd_harrison:flower_pot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/flower_pot/scenes/scene_132
wildrgbd_harrison/flower_pot/scene_197,wildrgbd_harrison,wildrgbd_harrison:flower_pot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/flower_pot/scenes/scene_197
wildrgbd_harrison/flower_pot/scene_209,wildrgbd_harrison,wildrgbd_harrison:flower_pot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/flower_pot/scenes/scene_209
wildrgbd_harrison/flower_pot/scene_211,wildrgbd_harrison,wildrgbd_harrison:flower_pot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/flower_pot/scenes/scene_211
wildrgbd_harrison/flower_pot/scene_240,wildrgbd_harrison,wildrgbd_harrison:flower_pot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/flower_pot/scenes/scene_240
wildrgbd_harrison/flower_pot/scene_286,wildrgbd_harrison,wildrgbd_harrison:flower_pot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/flower_pot/scenes/scene_286
wildrgbd_harrison/flower_pot/scene_330,wildrgbd_harrison,wildrgbd_harrison:flower_pot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/flower_pot/scenes/scene_330
wildrgbd_harrison/flower_pot/scene_351,wildrgbd_harrison,wildrgbd_harrison:flower_pot,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/flower_pot/scenes/scene_351
wildrgbd_harrison/handbag/scene_077,wildrgbd_harrison,wildrgbd_harrison:handbag,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/handbag/scenes/scene_077
wildrgbd_harrison/handbag/scene_146,wildrgbd_harrison,wildrgbd_harrison:handbag,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/handbag/scenes/scene_146
wildrgbd_harrison/handbag/scene_351,wildrgbd_harrison,wildrgbd_harrison:handbag,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/handbag/scenes/scene_351
wildrgbd_harrison/handbag/scene_409,wildrgbd_harrison,wildrgbd_harrison:handbag,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/handbag/scenes/scene_409
wildrgbd_harrison/handbag/scene_431,wildrgbd_harrison,wildrgbd_harrison:handbag,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/handbag/scenes/scene_431
wildrgbd_harrison/hat/scene_129,wildrgbd_harrison,wildrgbd_harrison:hat,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/hat/scenes/scene_129
wildrgbd_harrison/hat/scene_382,wildrgbd_harrison,wildrgbd_harrison:hat,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/hat/scenes/scene_382
wildrgbd_harrison/hat/scene_514,wildrgbd_harrison,wildrgbd_harrison:hat,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/hat/scenes/scene_514
wildrgbd_harrison/kettle/scene_100,wildrgbd_harrison,wildrgbd_harrison:kettle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/kettle/scenes/scene_100
wildrgbd_harrison/kettle/scene_241,wildrgbd_harrison,wildrgbd_harrison:kettle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/kettle/scenes/scene_241
wildrgbd_harrison/kettle/scene_245,wildrgbd_harrison,wildrgbd_harrison:kettle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/kettle/scenes/scene_245
wildrgbd_harrison/kettle/scene_406,wildrgbd_harrison,wildrgbd_harrison:kettle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/kettle/scenes/scene_406
wildrgbd_harrison/kettle/scene_514,wildrgbd_harrison,wildrgbd_harrison:kettle,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/kettle/scenes/scene_514
wildrgbd_harrison/keyboard/scene_022,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_022
wildrgbd_harrison/keyboard/scene_171,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_171
wildrgbd_harrison/keyboard/scene_226,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_226
wildrgbd_harrison/keyboard/scene_251,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_251
wildrgbd_harrison/keyboard/scene_262,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_262
wildrgbd_harrison/keyboard/scene_330,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_330
wildrgbd_harrison/keyboard/scene_350,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_350
wildrgbd_harrison/keyboard/scene_351,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_351
wildrgbd_harrison/keyboard/scene_359,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_359
wildrgbd_harrison/knife/scene_069,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_069
wildrgbd_harrison/knife/scene_189,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_189
wildrgbd_harrison/knife/scene_219,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_219
wildrgbd_harrison/knife/scene_260,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_260
wildrgbd_harrison/knife/scene_380,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_380
wildrgbd_harrison/knife/scene_387,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_387
wildrgbd_harrison/knife/scene_409,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_409
wildrgbd_harrison/knife/scene_445,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_445
wildrgbd_harrison/knife/scene_460,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_460
wildrgbd_harrison/microwave/scene_012,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_012
wildrgbd_harrison/microwave/scene_036,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_036
wildrgbd_harrison/microwave/scene_071,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_071
wildrgbd_harrison/microwave/scene_072,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_072
wildrgbd_harrison/microwave/scene_107,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_107
wildrgbd_harrison/microwave/scene_154,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_154
wildrgbd_harrison/microwave/scene_175,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_175
wildrgbd_harrison/mouse/scene_113,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_113
wildrgbd_harrison/mouse/scene_143,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_143
wildrgbd_harrison/mouse/scene_186,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_186
wildrgbd_harrison/mouse/scene_218,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_218
wildrgbd_harrison/mouse/scene_279,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_279
wildrgbd_harrison/mouse/scene_363,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_363
wildrgbd_harrison/mouse/scene_366,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_366
wildrgbd_harrison/mouse/scene_368,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_368
wildrgbd_harrison/mouse/scene_395,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_395
wildrgbd_harrison/orange/scene_071,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_071
wildrgbd_harrison/orange/scene_072,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_072
wildrgbd_harrison/orange/scene_090,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_090
wildrgbd_harrison/orange/scene_110,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_110
wildrgbd_harrison/orange/scene_137,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_137
wildrgbd_harrison/peach/scene_035,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_035
wildrgbd_harrison/peach/scene_039,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_039
wildrgbd_harrison/peach/scene_071,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_071
wildrgbd_harrison/peach/scene_123,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_123
wildrgbd_harrison/peach/scene_130,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_130
wildrgbd_harrison/peach/scene_168,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_168
wildrgbd_harrison/pear/scene_015,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_015
wildrgbd_harrison/pear/scene_043,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_043
wildrgbd_harrison/pear/scene_072,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_072
wildrgbd_harrison/pear/scene_137,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_137
wildrgbd_harrison/pear/scene_157,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_157
wildrgbd_harrison/pliers/scene_324,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_324
wildrgbd_harrison/pliers/scene_369,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_369
wildrgbd_harrison/pliers/scene_473,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_473
wildrgbd_harrison/pliers/scene_475,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_475
wildrgbd_harrison/pliers/scene_522,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_522
wildrgbd_harrison/potato/scene_033,wildrgbd_harrison,wildrgbd_harrison:potato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/potato/scenes/scene_033
wildrgbd_harrison/potato/scene_035,wildrgbd_harrison,wildrgbd_harrison:potato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/potato/scenes/scene_035
wildrgbd_harrison/potato/scene_118,wildrgbd_harrison,wildrgbd_harrison:potato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/potato/scenes/scene_118
wildrgbd_harrison/potato/scene_154,wildrgbd_harrison,wildrgbd_harrison:potato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/potato/scenes/scene_154
wildrgbd_harrison/razor/scene_074,wildrgbd_harrison,wildrgbd_harrison:razor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/razor/scenes/scene_074
wildrgbd_harrison/razor/scene_148,wildrgbd_harrison,wildrgbd_harrison:razor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/razor/scenes/scene_148
wildrgbd_harrison/razor/scene_184,wildrgbd_harrison,wildrgbd_harrison:razor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/razor/scenes/scene_184
wildrgbd_harrison/razor/scene_186,wildrgbd_harrison,wildrgbd_harrison:razor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/razor/scenes/scene_186
wildrgbd_harrison/razor/scene_266,wildrgbd_harrison,wildrgbd_harrison:razor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/razor/scenes/scene_266
wildrgbd_harrison/razor/scene_357,wildrgbd_harrison,wildrgbd_harrison:razor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/razor/scenes/scene_357
wildrgbd_harrison/remote_control/scene_046,wildrgbd_harrison,wildrgbd_harrison:remote_control,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/remote_control/scenes/scene_046
wildrgbd_harrison/remote_control/scene_138,wildrgbd_harrison,wildrgbd_harrison:remote_control,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/remote_control/scenes/scene_138
wildrgbd_harrison/remote_control/scene_181,wildrgbd_harrison,wildrgbd_harrison:remote_control,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/remote_control/scenes/scene_181
wildrgbd_harrison/scissor/scene_011,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_011
wildrgbd_harrison/scissor/scene_113,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_113
wildrgbd_harrison/scissor/scene_129,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_129
wildrgbd_harrison/scissor/scene_230,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_230
wildrgbd_harrison/scissor/scene_263,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_263
wildrgbd_harrison/scissor/scene_282,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_282
wildrgbd_harrison/scissor/scene_380,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_380
wildrgbd_harrison/scissor/scene_415,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_415
wildrgbd_harrison/scissor/scene_492,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_492
